event_hour,site_id,site_name,event_count,alert_count,avg_temperature_c,avg_battery_pct
2026-05-03 16:00:00,S001,Facility 1,7,1,24.114285714285717,49.666666666666664
2026-05-03 16:00:00,S002,Facility 2,4,0,23.375,82.975
2026-05-03 16:00:00,S003,Facility 3,10,0,18.330000000000002,29.23
2026-05-03 16:00:00,S004,Facility 4,8,1,21.4875,51.1
2026-05-03 16:00:00,S005,Facility 5,4,1,22.65,50.275
2026-05-03 16:00:00,S006,Facility 6,3,0,18.099999999999998,40.13333333333333
2026-05-03 16:00:00,S007,Facility 7,4,0,21.225,48.400000000000006
2026-05-03 16:00:00,S008,Facility 8,6,1,20.316666666666666,48.81666666666666
2026-05-03 16:00:00,S009,Facility 9,7,1,19.24285714285714,29.54
2026-05-03 16:00:00,S010,Facility 10,8,1,18.675,48.075
2026-05-03 16:00:00,S011,Facility 11,13,4,21.792307692307695,48.73076923076923
2026-05-03 16:00:00,S012,Facility 12,11,2,21.954545454545453,53.14545454545455
2026-05-03 16:00:00,S013,Facility 13,5,0,19.5,52.55
2026-05-03 16:00:00,S014,Facility 14,2,0,24.25,69.9
2026-05-03 17:00:00,S001,Facility 1,14,2,19.157142857142855,62.46923076923077
2026-05-03 17:00:00,S002,Facility 2,6,0,22.55,45.019999999999996
2026-05-03 17:00:00,S003,Facility 3,11,2,19.418181818181818,53.7
2026-05-03 17:00:00,S004,Facility 4,6,0,23.133333333333336,29.433333333333334
2026-05-03 17:00:00,S005,Facility 5,4,0,19.45,29.425
2026-05-03 17:00:00,S006,Facility 6,8,0,18.8625,61.1125
2026-05-03 17:00:00,S007,Facility 7,3,0,26.733333333333334,26.299999999999997
2026-05-03 17:00:00,S008,Facility 8,5,0,26.1,53.220000000000006
2026-05-03 17:00:00,S009,Facility 9,10,1,25.660000000000004,55.644444444444446
2026-05-03 17:00:00,S010,Facility 10,10,2,19.75,47.27777777777778
2026-05-03 17:00:00,S011,Facility 11,8,2,19.9375,53.875
2026-05-03 17:00:00,S012,Facility 12,6,0,20.233333333333334,45.75
2026-05-03 17:00:00,S013,Facility 13,2,0,13.25,83.1
2026-05-03 17:00:00,S014,Facility 14,5,0,18.02,61.56
2026-05-03 18:00:00,S001,Facility 1,15,2,18.779999999999998,61.875
2026-05-03 18:00:00,S002,Facility 2,3,0,22.833333333333332,30.866666666666664
2026-05-03 18:00:00,S003,Facility 3,6,1,22.03333333333333,54.199999999999996
2026-05-03 18:00:00,S004,Facility 4,5,0,21.68,43.78
2026-05-03 18:00:00,S005,Facility 5,2,0,18.9,38.45
2026-05-03 18:00:00,S006,Facility 6,2,0,22.35,46.85
2026-05-03 18:00:00,S007,Facility 7,4,0,24.1,30.666666666666668
2026-05-03 18:00:00,S008,Facility 8,5,0,24.22,32.519999999999996
2026-05-03 18:00:00,S009,Facility 9,7,1,20.285714285714285,41.67142857142857
2026-05-03 18:00:00,S010,Facility 10,8,2,20.675,48.2875
2026-05-03 18:00:00,S011,Facility 11,5,0,19.82,55.379999999999995
2026-05-03 18:00:00,S012,Facility 12,15,1,21.720000000000002,57.56428571428571
2026-05-03 18:00:00,S013,Facility 13,7,0,20.0,59.55714285714286
2026-05-03 18:00:00,S014,Facility 14,6,1,23.166666666666668,56.583333333333336
2026-05-03 19:00:00,S001,Facility 1,8,2,22.6375,49.1
2026-05-03 19:00:00,S002,Facility 2,2,0,18.1,84.8
2026-05-03 19:00:00,S003,Facility 3,8,1,24.275,56.575
2026-05-03 19:00:00,S004,Facility 4,8,0,18.4375,47.275
2026-05-03 19:00:00,S005,Facility 5,4,0,20.425,65.16666666666667
2026-05-03 19:00:00,S006,Facility 6,6,1,21.3,76.3
2026-05-03 19:00:00,S007,Facility 7,5,0,22.759999999999998,48.739999999999995
2026-05-03 19:00:00,S008,Facility 8,5,2,21.380000000000003,42.599999999999994
2026-05-03 19:00:00,S009,Facility 9,10,1,21.57,61.36666666666666
2026-05-03 19:00:00,S010,Facility 10,8,2,23.2,48.625
2026-05-03 19:00:00,S011,Facility 11,7,1,21.457142857142856,45.01666666666666
2026-05-03 19:00:00,S012,Facility 12,9,0,20.544444444444444,48.17777777777778
2026-05-03 19:00:00,S013,Facility 13,6,0,23.416666666666668,50.160000000000004
2026-05-03 19:00:00,S014,Facility 14,5,1,21.3,50.3
2026-05-03 20:00:00,S001,Facility 1,5,0,19.14,61.06666666666666
2026-05-03 20:00:00,S002,Facility 2,3,0,22.7,75.8
2026-05-03 20:00:00,S003,Facility 3,6,0,23.45,51.78333333333333
2026-05-03 20:00:00,S004,Facility 4,5,0,20.86,57.05999999999999
2026-05-03 20:00:00,S005,Facility 5,3,0,17.733333333333334,30.96666666666667
2026-05-03 20:00:00,S006,Facility 6,4,1,18.125,59.325
2026-05-03 20:00:00,S007,Facility 7,5,0,22.96,67.28
2026-05-03 20:00:00,S008,Facility 8,4,1,20.85,62.025000000000006
2026-05-03 20:00:00,S009,Facility 9,7,0,21.5,71.07142857142857
2026-05-03 20:00:00,S010,Facility 10,8,1,22.4625,47.575
2026-05-03 20:00:00,S011,Facility 11,9,1,22.177777777777777,45.78888888888889
2026-05-03 20:00:00,S012,Facility 12,4,1,18.975,42.425
2026-05-03 20:00:00,S013,Facility 13,7,1,18.485714285714288,48.68571428571429
2026-05-03 20:00:00,S014,Facility 14,4,1,20.975,57.833333333333336
2026-05-03 21:00:00,S001,Facility 1,10,0,23.330000000000002,36.455555555555556
2026-05-03 21:00:00,S002,Facility 2,6,2,24.233333333333334,62.1
2026-05-03 21:00:00,S003,Facility 3,5,0,18.3,46.325
2026-05-03 21:00:00,S004,Facility 4,6,1,21.183333333333334,49.18333333333334
2026-05-03 21:00:00,S005,Facility 5,3,0,22.3,34.5
2026-05-03 21:00:00,S006,Facility 6,6,0,17.466666666666665,75.9
2026-05-03 21:00:00,S007,Facility 7,7,0,20.228571428571428,49.25714285714286
2026-05-03 21:00:00,S008,Facility 8,6,1,19.2,72.85000000000001
2026-05-03 21:00:00,S009,Facility 9,12,1,20.0,59.46666666666667
2026-05-03 21:00:00,S010,Facility 10,14,2,20.17142857142857,38.73846153846154
2026-05-03 21:00:00,S011,Facility 11,8,1,22.3875,58.91428571428572
2026-05-03 21:00:00,S012,Facility 12,8,1,17.825,58.4
2026-05-03 21:00:00,S013,Facility 13,8,2,21.7375,57.6375
2026-05-03 21:00:00,S014,Facility 14,10,0,22.82,61.9875
2026-05-03 22:00:00,S001,Facility 1,12,0,18.991666666666667,53.675000000000004
2026-05-03 22:00:00,S002,Facility 2,1,1,26.0,9.7
2026-05-03 22:00:00,S003,Facility 3,9,0,24.311111111111114,54.3875
2026-05-03 22:00:00,S004,Facility 4,10,3,18.61,54.870000000000005
2026-05-03 22:00:00,S005,Facility 5,1,0,31.7,4.1
2026-05-03 22:00:00,S006,Facility 6,2,0,19.4,23.5
2026-05-03 22:00:00,S007,Facility 7,4,0,25.625,35.975
2026-05-03 22:00:00,S008,Facility 8,9,2,23.144444444444446,57.17777777777778
2026-05-03 22:00:00,S009,Facility 9,13,3,18.53846153846154,46.83076923076923
2026-05-03 22:00:00,S010,Facility 10,17,6,21.223529411764705,52.794117647058826
2026-05-03 22:00:00,S011,Facility 11,5,0,17.54,48.5
2026-05-03 22:00:00,S012,Facility 12,5,1,21.52,51.574999999999996
2026-05-03 22:00:00,S013,Facility 13,4,0,19.9,34.4
2026-05-03 22:00:00,S014,Facility 14,8,1,20.0875,45.98333333333333
2026-05-03 23:00:00,S001,Facility 1,10,1,18.380000000000003,28.089999999999996
2026-05-03 23:00:00,S002,Facility 2,5,1,20.44,55.739999999999995
2026-05-03 23:00:00,S003,Facility 3,5,1,19.240000000000002,33.18
2026-05-03 23:00:00,S004,Facility 4,7,0,18.04285714285714,36.9
2026-05-03 23:00:00,S005,Facility 5,6,0,21.96666666666667,53.98333333333333
2026-05-03 23:00:00,S006,Facility 6,7,2,19.114285714285717,46.300000000000004
2026-05-03 23:00:00,S007,Facility 7,6,1,20.066666666666666,50.279999999999994
2026-05-03 23:00:00,S008,Facility 8,2,0,16.75,80.4
2026-05-03 23:00:00,S009,Facility 9,5,1,18.660000000000004,60.779999999999994
2026-05-03 23:00:00,S010,Facility 10,4,1,19.7,26.46666666666667
2026-05-03 23:00:00,S011,Facility 11,5,1,23.0,31.080000000000002
2026-05-03 23:00:00,S012,Facility 12,8,1,19.4,47.114285714285714
2026-05-03 23:00:00,S013,Facility 13,2,0,23.4,15.45
2026-05-03 23:00:00,S014,Facility 14,6,1,23.3,57.916666666666664
2026-05-04 00:00:00,S001,Facility 1,10,0,19.59,48.33
2026-05-04 00:00:00,S002,Facility 2,2,1,18.6,28.200000000000003
2026-05-04 00:00:00,S003,Facility 3,8,2,22.0375,59.42857142857143
2026-05-04 00:00:00,S004,Facility 4,6,0,19.233333333333334,43.2
2026-05-04 00:00:00,S005,Facility 5,2,1,20.45,54.9
2026-05-04 00:00:00,S006,Facility 6,5,0,21.98,39.64
2026-05-04 00:00:00,S007,Facility 7,8,2,22.5125,50.075
2026-05-04 00:00:00,S008,Facility 8,4,0,21.875,51.699999999999996
2026-05-04 00:00:00,S009,Facility 9,9,1,21.866666666666667,54.15555555555555
2026-05-04 00:00:00,S010,Facility 10,12,3,21.525000000000002,48.63333333333333
2026-05-04 00:00:00,S011,Facility 11,13,2,22.361538461538462,58.823076923076925
2026-05-04 00:00:00,S012,Facility 12,8,2,21.6,45.8
2026-05-04 00:00:00,S013,Facility 13,5,1,16.259999999999998,58.760000000000005
2026-05-04 00:00:00,S014,Facility 14,6,0,22.650000000000002,49.51666666666667
2026-05-04 01:00:00,S001,Facility 1,10,1,23.14,63.075
2026-05-04 01:00:00,S002,Facility 2,3,0,25.5,59.85
2026-05-04 01:00:00,S003,Facility 3,4,0,21.275,40.575
2026-05-04 01:00:00,S004,Facility 4,11,3,22.12727272727273,40.35
2026-05-04 01:00:00,S005,Facility 5,4,0,24.55,48.599999999999994
2026-05-04 01:00:00,S006,Facility 6,2,1,24.7,54.25
2026-05-04 01:00:00,S007,Facility 7,9,2,22.866666666666667,49.68888888888889
2026-05-04 01:00:00,S008,Facility 8,5,0,21.580000000000002,40.300000000000004
2026-05-04 01:00:00,S009,Facility 9,6,0,23.21666666666667,60.54
2026-05-04 01:00:00,S010,Facility 10,6,1,21.05,52.08
2026-05-04 01:00:00,S011,Facility 11,6,0,19.400000000000002,53.739999999999995
2026-05-04 01:00:00,S012,Facility 12,6,0,23.5,51.86666666666667
2026-05-04 01:00:00,S013,Facility 13,6,0,16.616666666666667,43.88
2026-05-04 01:00:00,S014,Facility 14,6,0,23.233333333333334,50.9
2026-05-04 02:00:00,S001,Facility 1,7,0,21.2,65.75714285714285
2026-05-04 02:00:00,S002,Facility 2,1,0,18.4,
2026-05-04 02:00:00,S003,Facility 3,9,2,20.22222222222222,41.2875
2026-05-04 02:00:00,S004,Facility 4,2,0,15.649999999999999,39.45
2026-05-04 02:00:00,S005,Facility 5,4,0,17.5,54.5
2026-05-04 02:00:00,S006,Facility 6,7,1,19.442857142857143,40.300000000000004
2026-05-04 02:00:00,S007,Facility 7,6,2,20.98333333333333,29.759999999999998
2026-05-04 02:00:00,S008,Facility 8,5,0,18.96,54.5
2026-05-04 02:00:00,S009,Facility 9,7,0,17.914285714285715,17.416666666666668
2026-05-04 02:00:00,S010,Facility 10,5,0,26.160000000000004,60.31999999999999
2026-05-04 02:00:00,S011,Facility 11,5,0,23.34,43.14
2026-05-04 02:00:00,S012,Facility 12,7,1,20.52857142857143,29.414285714285715
2026-05-04 02:00:00,S013,Facility 13,10,1,19.8,39.97777777777778
2026-05-04 02:00:00,S014,Facility 14,3,2,21.066666666666666,48.6
2026-05-04 03:00:00,S001,Facility 1,12,1,21.283333333333335,37.74166666666667
2026-05-04 03:00:00,S002,Facility 2,1,0,19.5,3.1
2026-05-04 03:00:00,S003,Facility 3,7,1,20.985714285714288,54.52
2026-05-04 03:00:00,S004,Facility 4,2,2,24.25,34.2
2026-05-04 03:00:00,S005,Facility 5,7,1,15.528571428571428,49.05714285714286
2026-05-04 03:00:00,S006,Facility 6,7,0,21.75714285714286,57.11666666666667
2026-05-04 03:00:00,S007,Facility 7,10,1,20.919999999999998,39.82
2026-05-04 03:00:00,S008,Facility 8,10,2,23.130000000000003,59.48888888888889
2026-05-04 03:00:00,S009,Facility 9,7,1,16.6,77.89999999999999
2026-05-04 03:00:00,S010,Facility 10,10,0,20.740000000000002,58.699999999999996
2026-05-04 03:00:00,S011,Facility 11,11,1,20.972727272727273,49.3
2026-05-04 03:00:00,S012,Facility 12,7,2,23.285714285714285,56.214285714285715
2026-05-04 03:00:00,S013,Facility 13,4,1,15.75,50.5
2026-05-04 03:00:00,S014,Facility 14,8,1,17.0875,49.9125
2026-05-04 04:00:00,S001,Facility 1,11,3,21.927272727272726,52.16363636363636
2026-05-04 04:00:00,S002,Facility 2,3,1,21.933333333333334,47.5
2026-05-04 04:00:00,S003,Facility 3,7,2,18.585714285714285,41.083333333333336
2026-05-04 04:00:00,S004,Facility 4,6,0,22.349999999999998,59.36666666666667
2026-05-04 04:00:00,S005,Facility 5,5,4,19.8,27.48
2026-05-04 04:00:00,S006,Facility 6,3,0,19.266666666666666,35.0
2026-05-04 04:00:00,S007,Facility 7,3,0,21.833333333333332,66.16666666666667
2026-05-04 04:00:00,S008,Facility 8,3,0,14.799999999999999,44.099999999999994
2026-05-04 04:00:00,S009,Facility 9,7,0,21.2,25.72857142857143
2026-05-04 04:00:00,S010,Facility 10,6,0,20.25,49.21666666666667
2026-05-04 04:00:00,S011,Facility 11,9,0,18.155555555555555,60.233333333333334
2026-05-04 04:00:00,S012,Facility 12,5,1,20.4,56.379999999999995
2026-05-04 04:00:00,S013,Facility 13,4,1,23.775,28.05
2026-05-04 04:00:00,S014,Facility 14,11,2,22.29090909090909,41.58181818181818
2026-05-04 05:00:00,S001,Facility 1,10,2,20.48,35.010000000000005
2026-05-04 05:00:00,S002,Facility 2,2,0,28.35,34.75
2026-05-04 05:00:00,S003,Facility 3,17,0,22.823529411764707,50.81875
2026-05-04 05:00:00,S004,Facility 4,6,1,21.650000000000002,41.225
2026-05-04 05:00:00,S005,Facility 5,2,0,12.45,63.45
2026-05-04 05:00:00,S006,Facility 6,2,0,18.75,31.0
2026-05-04 05:00:00,S007,Facility 7,3,0,26.266666666666666,60.1
2026-05-04 05:00:00,S008,Facility 8,5,0,17.919999999999998,69.525
2026-05-04 05:00:00,S009,Facility 9,7,0,22.0,53.6
2026-05-04 05:00:00,S010,Facility 10,10,2,22.95,62.87777777777777
2026-05-04 05:00:00,S011,Facility 11,2,0,16.5,32.9
2026-05-04 05:00:00,S012,Facility 12,6,1,21.666666666666668,27.65
2026-05-04 05:00:00,S013,Facility 13,7,1,21.12857142857143,48.08571428571429
2026-05-04 05:00:00,S014,Facility 14,6,0,20.71666666666667,36.875
2026-05-04 06:00:00,S001,Facility 1,7,1,19.7,60.82857142857143
2026-05-04 06:00:00,S002,Facility 2,10,3,22.6,63.1375
2026-05-04 06:00:00,S003,Facility 3,4,0,22.6,43.125
2026-05-04 06:00:00,S004,Facility 4,8,1,21.275,51.525
2026-05-04 06:00:00,S005,Facility 5,1,0,17.0,31.2
2026-05-04 06:00:00,S006,Facility 6,4,1,21.475,59.6
2026-05-04 06:00:00,S007,Facility 7,4,0,22.15,57.275
2026-05-04 06:00:00,S008,Facility 8,3,0,22.400000000000002,37.5
2026-05-04 06:00:00,S009,Facility 9,9,1,18.799999999999997,40.41111111111112
2026-05-04 06:00:00,S010,Facility 10,4,1,24.55,43.6
2026-05-04 06:00:00,S011,Facility 11,3,0,20.766666666666666,57.26666666666667
2026-05-04 06:00:00,S012,Facility 12,6,0,20.116666666666664,34.1
2026-05-04 06:00:00,S013,Facility 13,4,0,20.35,47.26666666666667
2026-05-04 06:00:00,S014,Facility 14,8,1,20.0,42.28333333333333
2026-05-04 07:00:00,S001,Facility 1,6,0,22.7,43.71666666666667
2026-05-04 07:00:00,S002,Facility 2,5,0,19.66,24.26666666666667
2026-05-04 07:00:00,S003,Facility 3,9,2,19.799999999999997,56.771428571428565
2026-05-04 07:00:00,S004,Facility 4,8,1,19.675,69.3875
2026-05-04 07:00:00,S005,Facility 5,6,1,20.349999999999998,60.800000000000004
2026-05-04 07:00:00,S007,Facility 7,9,0,24.355555555555554,44.577777777777776
2026-05-04 07:00:00,S008,Facility 8,7,0,23.1,53.285714285714285
2026-05-04 07:00:00,S009,Facility 9,13,2,21.153846153846153,60.31666666666666
2026-05-04 07:00:00,S010,Facility 10,9,1,24.177777777777777,56.949999999999996
2026-05-04 07:00:00,S011,Facility 11,5,2,20.68,50.36
2026-05-04 07:00:00,S012,Facility 12,10,3,20.8,67.64
2026-05-04 07:00:00,S013,Facility 13,3,0,22.666666666666668,24.900000000000002
2026-05-04 07:00:00,S014,Facility 14,3,0,19.1,36.93333333333333
2026-05-04 08:00:00,S001,Facility 1,12,0,20.474999999999998,59.9
2026-05-04 08:00:00,S002,Facility 2,2,0,16.85,98.2
2026-05-04 08:00:00,S003,Facility 3,9,0,19.522222222222222,50.72222222222222
2026-05-04 08:00:00,S004,Facility 4,5,0,21.16,42.725
2026-05-04 08:00:00,S005,Facility 5,3,2,23.46666666666667,33.5
2026-05-04 08:00:00,S006,Facility 6,10,2,20.86,41.57
2026-05-04 08:00:00,S007,Facility 7,6,1,22.7,30.2
2026-05-04 08:00:00,S008,Facility 8,6,1,18.2,60.96666666666666
2026-05-04 08:00:00,S009,Facility 9,8,0,23.1625,61.01428571428572
2026-05-04 08:00:00,S010,Facility 10,8,1,22.475,50.542857142857144
2026-05-04 08:00:00,S011,Facility 11,7,1,24.7,63.07142857142857
2026-05-04 08:00:00,S012,Facility 12,8,2,19.0,41.9125
2026-05-04 08:00:00,S013,Facility 13,4,0,18.275,53.26666666666667
2026-05-04 08:00:00,S014,Facility 14,2,0,24.45,47.900000000000006
2026-05-04 09:00:00,S001,Facility 1,9,2,20.766666666666666,39.15555555555555
2026-05-04 09:00:00,S002,Facility 2,1,0,13.4,93.0
2026-05-04 09:00:00,S003,Facility 3,8,0,18.125,51.112500000000004
2026-05-04 09:00:00,S004,Facility 4,1,0,17.5,81.4
2026-05-04 09:00:00,S005,Facility 5,5,1,23.56,56.42
2026-05-04 09:00:00,S006,Facility 6,4,2,22.05,62.075
2026-05-04 09:00:00,S007,Facility 7,8,1,22.925,40.471428571428575
2026-05-04 09:00:00,S008,Facility 8,4,2,20.375,68.96666666666667
2026-05-04 09:00:00,S009,Facility 9,9,1,16.977777777777778,66.61111111111111
2026-05-04 09:00:00,S010,Facility 10,7,1,19.900000000000002,58.550000000000004
2026-05-04 09:00:00,S011,Facility 11,5,0,22.34,49.56
2026-05-04 09:00:00,S012,Facility 12,9,1,17.333333333333332,41.28888888888889
2026-05-04 09:00:00,S013,Facility 13,7,0,20.842857142857145,53.385714285714286
2026-05-04 09:00:00,S014,Facility 14,4,1,19.825,65.125
2026-05-04 10:00:00,S001,Facility 1,8,1,18.75,46.642857142857146
2026-05-04 10:00:00,S002,Facility 2,4,0,22.125,32.23333333333333
2026-05-04 10:00:00,S003,Facility 3,4,1,18.35,41.725
2026-05-04 10:00:00,S004,Facility 4,8,2,19.1125,72.22857142857143
2026-05-04 10:00:00,S005,Facility 5,3,0,20.8,45.166666666666664
2026-05-04 10:00:00,S006,Facility 6,7,3,22.057142857142857,46.142857142857146
2026-05-04 10:00:00,S007,Facility 7,3,0,22.333333333333332,10.95
2026-05-04 10:00:00,S008,Facility 8,9,0,19.833333333333332,46.4
2026-05-04 10:00:00,S009,Facility 9,5,1,24.14,45.5
2026-05-04 10:00:00,S010,Facility 10,4,0,19.0,40.63333333333333
2026-05-04 10:00:00,S011,Facility 11,8,0,21.4,54.9
2026-05-04 10:00:00,S012,Facility 12,8,1,20.4625,42.557142857142864
2026-05-04 10:00:00,S013,Facility 13,9,1,20.1,74.76666666666667
2026-05-04 10:00:00,S014,Facility 14,4,1,17.775,42.8
2026-05-04 11:00:00,S001,Facility 1,10,1,18.490000000000002,33.71
2026-05-04 11:00:00,S002,Facility 2,5,0,26.6,47.175
2026-05-04 11:00:00,S003,Facility 3,5,0,20.1,58.17999999999999
2026-05-04 11:00:00,S004,Facility 4,3,0,22.3,71.5
2026-05-04 11:00:00,S005,Facility 5,7,2,20.185714285714287,42.083333333333336
2026-05-04 11:00:00,S006,Facility 6,1,0,21.9,22.1
2026-05-04 11:00:00,S007,Facility 7,7,2,21.62857142857143,40.666666666666664
2026-05-04 11:00:00,S008,Facility 8,7,1,19.042857142857144,57.4
2026-05-04 11:00:00,S009,Facility 9,9,2,19.133333333333333,36.22222222222222
2026-05-04 11:00:00,S010,Facility 10,3,0,22.666666666666668,68.03333333333333
2026-05-04 11:00:00,S011,Facility 11,6,0,22.016666666666666,38.08
2026-05-04 11:00:00,S012,Facility 12,4,0,22.625,48.4
2026-05-04 11:00:00,S013,Facility 13,9,4,20.477777777777778,61.6125
2026-05-04 11:00:00,S014,Facility 14,6,2,22.333333333333332,56.23333333333333
2026-05-04 12:00:00,S001,Facility 1,6,0,17.816666666666666,53.38000000000001
2026-05-04 12:00:00,S002,Facility 2,2,0,24.15,27.8
2026-05-04 12:00:00,S003,Facility 3,8,0,18.2,41.300000000000004
2026-05-04 12:00:00,S004,Facility 4,9,1,18.655555555555555,52.644444444444446
2026-05-04 12:00:00,S005,Facility 5,2,1,14.85,11.600000000000001
2026-05-04 12:00:00,S006,Facility 6,5,2,20.139999999999997,54.0
2026-05-04 12:00:00,S007,Facility 7,8,1,17.0875,43.58571428571429
2026-05-04 12:00:00,S008,Facility 8,5,1,23.560000000000002,66.56
2026-05-04 12:00:00,S009,Facility 9,10,2,19.759999999999998,62.29
2026-05-04 12:00:00,S010,Facility 10,11,1,21.40909090909091,53.870000000000005
2026-05-04 12:00:00,S011,Facility 11,4,2,20.775,50.675
2026-05-04 12:00:00,S012,Facility 12,10,2,20.59,37.511111111111106
2026-05-04 12:00:00,S013,Facility 13,7,0,21.985714285714288,49.4
2026-05-04 12:00:00,S014,Facility 14,6,1,22.183333333333334,51.019999999999996
2026-05-04 13:00:00,S001,Facility 1,9,2,19.766666666666666,34.74285714285714
2026-05-04 13:00:00,S002,Facility 2,4,0,19.15,32.36666666666667
2026-05-04 13:00:00,S003,Facility 3,11,1,23.89090909090909,59.627272727272725
2026-05-04 13:00:00,S004,Facility 4,4,1,14.425,50.2
2026-05-04 13:00:00,S005,Facility 5,5,0,21.880000000000003,39.26
2026-05-04 13:00:00,S006,Facility 6,1,0,20.9,60.3
2026-05-04 13:00:00,S007,Facility 7,6,1,24.133333333333336,40.480000000000004
2026-05-04 13:00:00,S008,Facility 8,5,1,22.68,45.980000000000004
2026-05-04 13:00:00,S009,Facility 9,10,2,21.240000000000002,57.58
2026-05-04 13:00:00,S010,Facility 10,9,1,21.133333333333333,59.62222222222223
2026-05-04 13:00:00,S011,Facility 11,7,2,18.142857142857142,52.699999999999996
2026-05-04 13:00:00,S012,Facility 12,5,0,21.080000000000002,39.625
2026-05-04 13:00:00,S013,Facility 13,7,1,23.542857142857144,54.46666666666667
2026-05-04 13:00:00,S014,Facility 14,11,2,21.900000000000002,50.43636363636363
2026-05-04 14:00:00,S001,Facility 1,5,0,23.98,57.04
2026-05-04 14:00:00,S002,Facility 2,1,0,16.2,82.1
2026-05-04 14:00:00,S003,Facility 3,6,1,17.366666666666664,41.35
2026-05-04 14:00:00,S004,Facility 4,7,1,24.657142857142855,54.73333333333333
2026-05-04 14:00:00,S005,Facility 5,4,0,21.6,55.8
2026-05-04 14:00:00,S006,Facility 6,2,0,19.8,34.4
2026-05-04 14:00:00,S007,Facility 7,5,0,19.759999999999998,29.7
2026-05-04 14:00:00,S008,Facility 8,6,0,19.033333333333335,46.416666666666664
2026-05-04 14:00:00,S009,Facility 9,5,0,19.78,40.18
2026-05-04 14:00:00,S010,Facility 10,8,0,22.8125,63.912499999999994
2026-05-04 14:00:00,S011,Facility 11,9,0,17.27777777777778,50.85
2026-05-04 14:00:00,S012,Facility 12,5,1,16.34,40.074999999999996
2026-05-04 14:00:00,S013,Facility 13,5,0,26.139999999999997,29.340000000000003
2026-05-04 14:00:00,S014,Facility 14,9,0,20.322222222222223,70.34444444444445
2026-05-04 15:00:00,S001,Facility 1,8,2,22.225,53.637499999999996
2026-05-04 15:00:00,S002,Facility 2,2,1,20.25,50.15
2026-05-04 15:00:00,S003,Facility 3,6,0,19.45,44.375
2026-05-04 15:00:00,S004,Facility 4,6,1,20.116666666666667,59.26666666666667
2026-05-04 15:00:00,S005,Facility 5,2,0,21.9,56.199999999999996
2026-05-04 15:00:00,S006,Facility 6,3,0,20.666666666666668,28.033333333333335
2026-05-04 15:00:00,S007,Facility 7,5,0,16.8,54.620000000000005
2026-05-04 15:00:00,S008,Facility 8,8,2,21.1375,63.96
2026-05-04 15:00:00,S009,Facility 9,12,1,22.691666666666666,66.80833333333334
2026-05-04 15:00:00,S010,Facility 10,9,0,19.38888888888889,52.7625
2026-05-04 15:00:00,S011,Facility 11,6,0,19.78333333333333,67.9
2026-05-04 15:00:00,S012,Facility 12,7,2,18.157142857142855,47.642857142857146
2026-05-04 15:00:00,S013,Facility 13,5,0,23.3,51.625
2026-05-04 15:00:00,S014,Facility 14,8,0,24.7,36.51666666666667
2026-05-04 16:00:00,S001,Facility 1,7,3,19.642857142857142,45.971428571428575
2026-05-04 16:00:00,S002,Facility 2,4,1,22.0,45.475
2026-05-04 16:00:00,S003,Facility 3,14,1,18.7,40.30714285714286
2026-05-04 16:00:00,S004,Facility 4,6,0,17.733333333333334,45.88333333333333
2026-05-04 16:00:00,S005,Facility 5,2,1,16.799999999999997,88.25
2026-05-04 16:00:00,S006,Facility 6,3,1,17.833333333333332,14.5
2026-05-04 16:00:00,S007,Facility 7,4,0,23.5,28.566666666666666
2026-05-04 16:00:00,S008,Facility 8,5,0,23.68,31.339999999999996
2026-05-04 16:00:00,S009,Facility 9,5,0,19.759999999999998,46.7
2026-05-04 16:00:00,S010,Facility 10,10,0,22.72,39.55
2026-05-04 16:00:00,S011,Facility 11,6,1,20.366666666666667,55.800000000000004
2026-05-04 16:00:00,S012,Facility 12,8,3,17.3625,38.7125
2026-05-04 16:00:00,S013,Facility 13,7,1,21.985714285714288,51.228571428571435
2026-05-04 16:00:00,S014,Facility 14,5,0,25.48,32.46
2026-05-04 17:00:00,S001,Facility 1,7,0,18.071428571428573,50.84285714285714
2026-05-04 17:00:00,S002,Facility 2,6,0,21.3,31.366666666666664
2026-05-04 17:00:00,S003,Facility 3,14,1,21.271428571428572,47.64166666666667
2026-05-04 17:00:00,S004,Facility 4,9,1,17.466666666666665,60.6125
2026-05-04 17:00:00,S005,Facility 5,9,1,18.866666666666667,42.31111111111111
2026-05-04 17:00:00,S006,Facility 6,6,2,17.583333333333332,53.51666666666667
2026-05-04 17:00:00,S007,Facility 7,5,2,23.28,38.8
2026-05-04 17:00:00,S008,Facility 8,7,1,20.014285714285712,48.714285714285715
2026-05-04 17:00:00,S009,Facility 9,9,0,21.677777777777777,50.475
2026-05-04 17:00:00,S010,Facility 10,6,0,22.099999999999998,49.2
2026-05-04 17:00:00,S011,Facility 11,10,1,23.95,47.56
2026-05-04 17:00:00,S012,Facility 12,4,1,15.05,54.1
2026-05-04 17:00:00,S013,Facility 13,5,1,25.860000000000003,37.339999999999996
2026-05-04 17:00:00,S014,Facility 14,5,0,24.64,64.85999999999999
2026-05-04 18:00:00,S001,Facility 1,7,0,19.542857142857144,44.41428571428571
2026-05-04 18:00:00,S002,Facility 2,3,0,24.333333333333332,37.86666666666667
2026-05-04 18:00:00,S003,Facility 3,9,0,20.444444444444443,38.0375
